Window,EnsembleType,ReferenceId,Nsim,Repeat,TargetN,NumAttempts,NumRejected,AcceptanceRatio,SeedBase,SmearOverlapRule
famp4,SmallRun,NaN,50,15,50,50,0,1,502151729,cell_union_psmear
famp4,SmallRun,NaN,50,16,50,50,0,1,502161729,cell_union_psmear
famp4,SmallRun,NaN,50,17,50,50,0,1,502171729,cell_union_psmear
famp4,SmallRun,NaN,50,18,50,50,0,1,502181729,cell_union_psmear
famp4,SmallRun,NaN,50,19,50,50,0,1,502191729,cell_union_psmear
famp4,SmallRun,NaN,50,20,50,50,0,1,502201729,cell_union_psmear
famp4,SmallRun,NaN,50,21,50,50,0,1,502211729,cell_union_psmear
famp4,SmallRun,NaN,50,22,50,50,0,1,502221729,cell_union_psmear
famp4,SmallRun,NaN,50,23,50,50,0,1,502231729,cell_union_psmear
famp4,SmallRun,NaN,50,24,50,50,0,1,502241729,cell_union_psmear
famp4,SmallRun,NaN,50,25,50,50,0,1,502251729,cell_union_psmear
famp4,SmallRun,NaN,50,26,50,50,0,1,502261729,cell_union_psmear
famp4,SmallRun,NaN,50,27,50,50,0,1,502271729,cell_union_psmear
famp4,SmallRun,NaN,50,28,50,50,0,1,502281729,cell_union_psmear
famp4,SmallRun,NaN,50,29,50,50,0,1,502291729,cell_union_psmear
famp4,SmallRun,NaN,50,30,50,50,0,1,502301729,cell_union_psmear
famp4,SmallRun,NaN,100,1,100,100,0,1,503011729,cell_union_psmear
famp4,SmallRun,NaN,100,2,100,100,0,1,503021729,cell_union_psmear
famp4,SmallRun,NaN,100,3,100,100,0,1,503031729,cell_union_psmear
famp4,SmallRun,NaN,100,4,100,100,0,1,503041729,cell_union_psmear
famp4,SmallRun,NaN,100,5,100,100,0,1,503051729,cell_union_psmear
famp4,SmallRun,NaN,100,6,100,100,0,1,503061729,cell_union_psmear
famp4,SmallRun,NaN,100,7,100,100,0,1,503071729,cell_union_psmear
famp4,SmallRun,NaN,100,8,100,100,0,1,503081729,cell_union_psmear
famp4,SmallRun,NaN,100,9,100,100,0,1,503091729,cell_union_psmear
famp4,SmallRun,NaN,100,10,100,100,0,1,503101729,cell_union_psmear
famp4,SmallRun,NaN,100,11,100,100,0,1,503111729,cell_union_psmear
famp4,SmallRun,NaN,100,12,100,100,0,1,503121729,cell_union_psmear
famp4,SmallRun,NaN,100,13,100,100,0,1,503131729,cell_union_psmear
famp4,SmallRun,NaN,100,14,100,100,0,1,503141729,cell_union_psmear
famp4,SmallRun,NaN,100,15,100,100,0,1,503151729,cell_union_psmear
famp4,SmallRun,NaN,100,16,100,100,0,1,503161729,cell_union_psmear
famp4,SmallRun,NaN,100,17,100,100,0,1,503171729,cell_union_psmear
famp4,SmallRun,NaN,100,18,100,100,0,1,503181729,cell_union_psmear
famp4,SmallRun,NaN,100,19,100,100,0,1,503191729,cell_union_psmear
famp4,SmallRun,NaN,100,20,100,100,0,1,503201729,cell_union_psmear
famp4,SmallRun,NaN,100,21,100,100,0,1,503211729,cell_union_psmear
famp4,SmallRun,NaN,100,22,100,100,0,1,503221729,cell_union_psmear
famp4,SmallRun,NaN,100,23,100,100,0,1,503231729,cell_union_psmear
famp4,SmallRun,NaN,100,24,100,100,0,1,503241729,cell_union_psmear
famp4,SmallRun,NaN,100,25,100,100,0,1,503251729,cell_union_psmear
famp4,SmallRun,NaN,100,26,100,100,0,1,503261729,cell_union_psmear
famp4,SmallRun,NaN,100,27,100,100,0,1,503271729,cell_union_psmear
famp4,SmallRun,NaN,100,28,100,100,0,1,503281729,cell_union_psmear
famp4,SmallRun,NaN,100,29,100,100,0,1,503291729,cell_union_psmear
famp4,SmallRun,NaN,100,30,100,100,0,1,503301729,cell_union_psmear
famp4,SmallRun,NaN,200,1,200,200,0,1,504011729,cell_union_psmear
famp4,SmallRun,NaN,200,2,200,200,0,1,504021729,cell_union_psmear
famp4,SmallRun,NaN,200,3,200,200,0,1,504031729,cell_union_psmear
famp4,SmallRun,NaN,200,4,200,200,0,1,504041729,cell_union_psmear
famp4,SmallRun,NaN,200,5,200,200,0,1,504051729,cell_union_psmear
famp4,SmallRun,NaN,200,6,200,200,0,1,504061729,cell_union_psmear
famp4,SmallRun,NaN,200,7,200,200,0,1,504071729,cell_union_psmear
famp4,SmallRun,NaN,200,8,200,200,0,1,504081729,cell_union_psmear
famp4,SmallRun,NaN,200,9,200,200,0,1,504091729,cell_union_psmear
famp4,SmallRun,NaN,200,10,200,200,0,1,504101729,cell_union_psmear
famp4,SmallRun,NaN,200,11,200,200,0,1,504111729,cell_union_psmear
famp4,SmallRun,NaN,200,12,200,200,0,1,504121729,cell_union_psmear
famp4,SmallRun,NaN,200,13,200,200,0,1,504131729,cell_union_psmear
famp4,SmallRun,NaN,200,14,200,200,0,1,504141729,cell_union_psmear
famp4,SmallRun,NaN,200,15,200,200,0,1,504151729,cell_union_psmear
famp4,SmallRun,NaN,200,16,200,200,0,1,504161729,cell_union_psmear
famp4,SmallRun,NaN,200,17,200,200,0,1,504171729,cell_union_psmear
famp4,SmallRun,NaN,200,18,200,200,0,1,504181729,cell_union_psmear
famp4,SmallRun,NaN,200,19,200,200,0,1,504191729,cell_union_psmear
famp4,SmallRun,NaN,200,20,200,200,0,1,504201729,cell_union_psmear
famp4,SmallRun,NaN,200,21,200,200,0,1,504211729,cell_union_psmear
famp4,SmallRun,NaN,200,22,200,200,0,1,504221729,cell_union_psmear
famp4,SmallRun,NaN,200,23,200,200,0,1,504231729,cell_union_psmear
famp4,SmallRun,NaN,200,24,200,200,0,1,504241729,cell_union_psmear
famp4,SmallRun,NaN,200,25,200,200,0,1,504251729,cell_union_psmear
famp4,SmallRun,NaN,200,26,200,200,0,1,504261729,cell_union_psmear
famp4,SmallRun,NaN,200,27,200,200,0,1,504271729,cell_union_psmear
famp4,SmallRun,NaN,200,28,200,200,0,1,504281729,cell_union_psmear
famp4,SmallRun,NaN,200,29,200,200,0,1,504291729,cell_union_psmear
famp4,SmallRun,NaN,200,30,200,200,0,1,504301729,cell_union_psmear
famp4,SmallRun,NaN,300,1,300,300,0,1,505011729,cell_union_psmear
famp4,SmallRun,NaN,300,2,300,300,0,1,505021729,cell_union_psmear
famp4,SmallRun,NaN,300,3,300,300,0,1,505031729,cell_union_psmear
famp4,SmallRun,NaN,300,4,300,300,0,1,505041729,cell_union_psmear
famp4,SmallRun,NaN,300,5,300,300,0,1,505051729,cell_union_psmear
famp4,SmallRun,NaN,300,6,300,300,0,1,505061729,cell_union_psmear
famp4,SmallRun,NaN,300,7,300,300,0,1,505071729,cell_union_psmear
famp4,SmallRun,NaN,300,8,300,300,0,1,505081729,cell_union_psmear
famp4,SmallRun,NaN,300,9,300,300,0,1,505091729,cell_union_psmear
famp4,SmallRun,NaN,300,10,300,300,0,1,505101729,cell_union_psmear
famp4,SmallRun,NaN,300,11,300,300,0,1,505111729,cell_union_psmear
famp4,SmallRun,NaN,300,12,300,300,0,1,505121729,cell_union_psmear
famp4,SmallRun,NaN,300,13,300,300,0,1,505131729,cell_union_psmear
famp4,SmallRun,NaN,300,14,300,300,0,1,505141729,cell_union_psmear
famp4,SmallRun,NaN,300,15,300,300,0,1,505151729,cell_union_psmear
famp4,SmallRun,NaN,300,16,300,300,0,1,505161729,cell_union_psmear
famp4,SmallRun,NaN,300,17,300,300,0,1,505171729,cell_union_psmear
famp4,SmallRun,NaN,300,18,300,300,0,1,505181729,cell_union_psmear
famp4,SmallRun,NaN,300,19,300,300,0,1,505191729,cell_union_psmear
famp4,SmallRun,NaN,300,20,300,300,0,1,505201729,cell_union_psmear
famp4,SmallRun,NaN,300,21,300,300,0,1,505211729,cell_union_psmear
famp4,SmallRun,NaN,300,22,300,300,0,1,505221729,cell_union_psmear
famp4,SmallRun,NaN,300,23,300,300,0,1,505231729,cell_union_psmear
famp4,SmallRun,NaN,300,24,300,300,0,1,505241729,cell_union_psmear
famp4,SmallRun,NaN,300,25,300,300,0,1,505251729,cell_union_psmear
famp4,SmallRun,NaN,300,26,300,300,0,1,505261729,cell_union_psmear
famp4,SmallRun,NaN,300,27,300,300,0,1,505271729,cell_union_psmear
famp4,SmallRun,NaN,300,28,300,300,0,1,505281729,cell_union_psmear
famp4,SmallRun,NaN,300,29,300,300,0,1,505291729,cell_union_psmear
famp4,SmallRun,NaN,300,30,300,300,0,1,505301729,cell_union_psmear
famp4,SmallRun,NaN,400,1,400,400,0,1,506011729,cell_union_psmear
famp4,SmallRun,NaN,400,2,400,400,0,1,506021729,cell_union_psmear
famp4,SmallRun,NaN,400,3,400,400,0,1,506031729,cell_union_psmear
famp4,SmallRun,NaN,400,4,400,400,0,1,506041729,cell_union_psmear
famp4,SmallRun,NaN,400,5,400,400,0,1,506051729,cell_union_psmear
famp4,SmallRun,NaN,400,6,400,400,0,1,506061729,cell_union_psmear
famp4,SmallRun,NaN,400,7,400,400,0,1,506071729,cell_union_psmear
famp4,SmallRun,NaN,400,8,400,400,0,1,506081729,cell_union_psmear
famp4,SmallRun,NaN,400,9,400,400,0,1,506091729,cell_union_psmear
famp4,SmallRun,NaN,400,10,400,400,0,1,506101729,cell_union_psmear
famp4,SmallRun,NaN,400,11,400,400,0,1,506111729,cell_union_psmear
famp4,SmallRun,NaN,400,12,400,400,0,1,506121729,cell_union_psmear
famp4,SmallRun,NaN,400,13,400,400,0,1,506131729,cell_union_psmear
famp4,SmallRun,NaN,400,14,400,400,0,1,506141729,cell_union_psmear
famp4,SmallRun,NaN,400,15,400,400,0,1,506151729,cell_union_psmear
famp4,SmallRun,NaN,400,16,400,400,0,1,506161729,cell_union_psmear
famp4,SmallRun,NaN,400,17,400,400,0,1,506171729,cell_union_psmear
famp4,SmallRun,NaN,400,18,400,400,0,1,506181729,cell_union_psmear
famp4,SmallRun,NaN,400,19,400,400,0,1,506191729,cell_union_psmear
famp4,SmallRun,NaN,400,20,400,400,0,1,506201729,cell_union_psmear
famp4,SmallRun,NaN,400,21,400,400,0,1,506211729,cell_union_psmear
famp4,SmallRun,NaN,400,22,400,400,0,1,506221729,cell_union_psmear
famp4,SmallRun,NaN,400,23,400,400,0,1,506231729,cell_union_psmear
famp4,SmallRun,NaN,400,24,400,400,0,1,506241729,cell_union_psmear
famp4,SmallRun,NaN,400,25,400,400,0,1,506251729,cell_union_psmear
famp4,SmallRun,NaN,400,26,400,400,0,1,506261729,cell_union_psmear
famp4,SmallRun,NaN,400,27,400,400,0,1,506271729,cell_union_psmear
famp4,SmallRun,NaN,400,28,400,400,0,1,506281729,cell_union_psmear
famp4,SmallRun,NaN,400,29,400,400,0,1,506291729,cell_union_psmear
famp4,SmallRun,NaN,400,30,400,400,0,1,506301729,cell_union_psmear
famp4,SmallRun,NaN,500,1,500,500,0,1,507011729,cell_union_psmear
famp4,SmallRun,NaN,500,2,500,500,0,1,507021729,cell_union_psmear
famp4,SmallRun,NaN,500,3,500,500,0,1,507031729,cell_union_psmear
famp4,SmallRun,NaN,500,4,500,500,0,1,507041729,cell_union_psmear
famp4,SmallRun,NaN,500,5,500,500,0,1,507051729,cell_union_psmear
famp4,SmallRun,NaN,500,6,500,500,0,1,507061729,cell_union_psmear
famp4,SmallRun,NaN,500,7,500,500,0,1,507071729,cell_union_psmear
famp4,SmallRun,NaN,500,8,500,500,0,1,507081729,cell_union_psmear
famp4,SmallRun,NaN,500,9,500,500,0,1,507091729,cell_union_psmear
famp4,SmallRun,NaN,500,10,500,500,0,1,507101729,cell_union_psmear
famp4,SmallRun,NaN,500,11,500,500,0,1,507111729,cell_union_psmear
famp4,SmallRun,NaN,500,12,500,500,0,1,507121729,cell_union_psmear
famp4,SmallRun,NaN,500,13,500,500,0,1,507131729,cell_union_psmear
famp4,SmallRun,NaN,500,14,500,500,0,1,507141729,cell_union_psmear
famp4,SmallRun,NaN,500,15,500,500,0,1,507151729,cell_union_psmear
famp4,SmallRun,NaN,500,16,500,500,0,1,507161729,cell_union_psmear
famp4,SmallRun,NaN,500,17,500,500,0,1,507171729,cell_union_psmear
famp4,SmallRun,NaN,500,18,500,500,0,1,507181729,cell_union_psmear
famp4,SmallRun,NaN,500,19,500,500,0,1,507191729,cell_union_psmear
famp4,SmallRun,NaN,500,20,500,500,0,1,507201729,cell_union_psmear
famp4,SmallRun,NaN,500,21,500,500,0,1,507211729,cell_union_psmear
famp4,SmallRun,NaN,500,22,500,500,0,1,507221729,cell_union_psmear
famp4,SmallRun,NaN,500,23,500,500,0,1,507231729,cell_union_psmear
famp4,SmallRun,NaN,500,24,500,500,0,1,507241729,cell_union_psmear
famp4,SmallRun,NaN,500,25,500,500,0,1,507251729,cell_union_psmear
famp4,SmallRun,NaN,500,26,500,500,0,1,507261729,cell_union_psmear
famp4,SmallRun,NaN,500,27,500,500,0,1,507271729,cell_union_psmear
famp4,SmallRun,NaN,500,28,500,500,0,1,507281729,cell_union_psmear
famp4,SmallRun,NaN,500,29,500,500,0,1,507291729,cell_union_psmear
famp4,SmallRun,NaN,500,30,500,500,0,1,507301729,cell_union_psmear
famp4,SmallRun,NaN,750,1,750,750,0,1,508011729,cell_union_psmear
famp4,SmallRun,NaN,750,2,750,750,0,1,508021729,cell_union_psmear
famp4,SmallRun,NaN,750,3,750,750,0,1,508031729,cell_union_psmear
famp4,SmallRun,NaN,750,4,750,750,0,1,508041729,cell_union_psmear
famp4,SmallRun,NaN,750,5,750,750,0,1,508051729,cell_union_psmear
famp4,SmallRun,NaN,750,6,750,750,0,1,508061729,cell_union_psmear
famp4,SmallRun,NaN,750,7,750,750,0,1,508071729,cell_union_psmear
famp4,SmallRun,NaN,750,8,750,750,0,1,508081729,cell_union_psmear
famp4,SmallRun,NaN,750,9,750,750,0,1,508091729,cell_union_psmear
famp4,SmallRun,NaN,750,10,750,750,0,1,508101729,cell_union_psmear
famp4,SmallRun,NaN,750,11,750,750,0,1,508111729,cell_union_psmear
famp4,SmallRun,NaN,750,12,750,750,0,1,508121729,cell_union_psmear
famp4,SmallRun,NaN,750,13,750,750,0,1,508131729,cell_union_psmear
famp4,SmallRun,NaN,750,14,750,750,0,1,508141729,cell_union_psmear
famp4,SmallRun,NaN,750,15,750,750,0,1,508151729,cell_union_psmear
famp4,SmallRun,NaN,750,16,750,750,0,1,508161729,cell_union_psmear
famp4,SmallRun,NaN,750,17,750,750,0,1,508171729,cell_union_psmear
famp4,SmallRun,NaN,750,18,750,750,0,1,508181729,cell_union_psmear
famp4,SmallRun,NaN,750,19,750,750,0,1,508191729,cell_union_psmear
famp4,SmallRun,NaN,750,20,750,750,0,1,508201729,cell_union_psmear
famp4,SmallRun,NaN,750,21,750,750,0,1,508211729,cell_union_psmear
famp4,SmallRun,NaN,750,22,750,750,0,1,508221729,cell_union_psmear
famp4,SmallRun,NaN,750,23,750,750,0,1,508231729,cell_union_psmear
famp4,SmallRun,NaN,750,24,750,750,0,1,508241729,cell_union_psmear
famp4,SmallRun,NaN,750,25,750,750,0,1,508251729,cell_union_psmear
famp4,SmallRun,NaN,750,26,750,750,0,1,508261729,cell_union_psmear
famp4,SmallRun,NaN,750,27,750,750,0,1,508271729,cell_union_psmear
famp4,SmallRun,NaN,750,28,750,750,0,1,508281729,cell_union_psmear
famp4,SmallRun,NaN,750,29,750,750,0,1,508291729,cell_union_psmear
famp4,SmallRun,NaN,750,30,750,750,0,1,508301729,cell_union_psmear
famp4,SmallRun,NaN,1000,1,1000,1000,0,1,509011729,cell_union_psmear
famp4,SmallRun,NaN,1000,2,1000,1000,0,1,509021729,cell_union_psmear
famp4,SmallRun,NaN,1000,3,1000,1000,0,1,509031729,cell_union_psmear
famp4,SmallRun,NaN,1000,4,1000,1000,0,1,509041729,cell_union_psmear
famp4,SmallRun,NaN,1000,5,1000,1000,0,1,509051729,cell_union_psmear
famp4,SmallRun,NaN,1000,6,1000,1000,0,1,509061729,cell_union_psmear
famp4,SmallRun,NaN,1000,7,1000,1000,0,1,509071729,cell_union_psmear
famp4,SmallRun,NaN,1000,8,1000,1000,0,1,509081729,cell_union_psmear
famp4,SmallRun,NaN,1000,9,1000,1000,0,1,509091729,cell_union_psmear
famp4,SmallRun,NaN,1000,10,1000,1000,0,1,509101729,cell_union_psmear
famp4,SmallRun,NaN,1000,11,1000,1000,0,1,509111729,cell_union_psmear
famp4,SmallRun,NaN,1000,12,1000,1000,0,1,509121729,cell_union_psmear
famp4,SmallRun,NaN,1000,13,1000,1000,0,1,509131729,cell_union_psmear
famp4,SmallRun,NaN,1000,14,1000,1000,0,1,509141729,cell_union_psmear
famp4,SmallRun,NaN,1000,15,1000,1000,0,1,509151729,cell_union_psmear
famp4,SmallRun,NaN,1000,16,1000,1000,0,1,509161729,cell_union_psmear
famp4,SmallRun,NaN,1000,17,1000,1000,0,1,509171729,cell_union_psmear
famp4,SmallRun,NaN,1000,18,1000,1000,0,1,509181729,cell_union_psmear
famp4,SmallRun,NaN,1000,19,1000,1000,0,1,509191729,cell_union_psmear
famp4,SmallRun,NaN,1000,20,1000,1000,0,1,509201729,cell_union_psmear
famp4,SmallRun,NaN,1000,21,1000,1000,0,1,509211729,cell_union_psmear
famp4,SmallRun,NaN,1000,22,1000,1000,0,1,509221729,cell_union_psmear
famp4,SmallRun,NaN,1000,23,1000,1000,0,1,509231729,cell_union_psmear
famp4,SmallRun,NaN,1000,24,1000,1000,0,1,509241729,cell_union_psmear
famp4,SmallRun,NaN,1000,25,1000,1000,0,1,509251729,cell_union_psmear
famp4,SmallRun,NaN,1000,26,1000,1000,0,1,509261729,cell_union_psmear
famp4,SmallRun,NaN,1000,27,1000,1000,0,1,509271729,cell_union_psmear
famp4,SmallRun,NaN,1000,28,1000,1000,0,1,509281729,cell_union_psmear
famp4,SmallRun,NaN,1000,29,1000,1000,0,1,509291729,cell_union_psmear
famp4,SmallRun,NaN,1000,30,1000,1000,0,1,509301729,cell_union_psmear
famp4,SmallRun,NaN,1500,1,1500,1500,0,1,510011729,cell_union_psmear
famp4,SmallRun,NaN,1500,2,1500,1500,0,1,510021729,cell_union_psmear
famp4,SmallRun,NaN,1500,3,1500,1500,0,1,510031729,cell_union_psmear
famp4,SmallRun,NaN,1500,4,1500,1500,0,1,510041729,cell_union_psmear
famp4,SmallRun,NaN,1500,5,1500,1500,0,1,510051729,cell_union_psmear
famp4,SmallRun,NaN,1500,6,1500,1500,0,1,510061729,cell_union_psmear
famp4,SmallRun,NaN,1500,7,1500,1500,0,1,510071729,cell_union_psmear
famp4,SmallRun,NaN,1500,8,1500,1500,0,1,510081729,cell_union_psmear
famp4,SmallRun,NaN,1500,9,1500,1500,0,1,510091729,cell_union_psmear
famp4,SmallRun,NaN,1500,10,1500,1500,0,1,510101729,cell_union_psmear
famp4,SmallRun,NaN,1500,11,1500,1500,0,1,510111729,cell_union_psmear
famp4,SmallRun,NaN,1500,12,1500,1500,0,1,510121729,cell_union_psmear
famp4,SmallRun,NaN,1500,13,1500,1500,0,1,510131729,cell_union_psmear
famp4,SmallRun,NaN,1500,14,1500,1500,0,1,510141729,cell_union_psmear
famp4,SmallRun,NaN,1500,15,1500,1500,0,1,510151729,cell_union_psmear
famp4,SmallRun,NaN,1500,16,1500,1500,0,1,510161729,cell_union_psmear
famp4,SmallRun,NaN,1500,17,1500,1500,0,1,510171729,cell_union_psmear
famp4,SmallRun,NaN,1500,18,1500,1500,0,1,510181729,cell_union_psmear
famp4,SmallRun,NaN,1500,19,1500,1500,0,1,510191729,cell_union_psmear
famp4,SmallRun,NaN,1500,20,1500,1500,0,1,510201729,cell_union_psmear
famp4,SmallRun,NaN,1500,21,1500,1500,0,1,510211729,cell_union_psmear
famp4,SmallRun,NaN,1500,22,1500,1500,0,1,510221729,cell_union_psmear
famp4,SmallRun,NaN,1500,23,1500,1500,0,1,510231729,cell_union_psmear
famp4,SmallRun,NaN,1500,24,1500,1500,0,1,510241729,cell_union_psmear
famp4,SmallRun,NaN,1500,25,1500,1500,0,1,510251729,cell_union_psmear
famp4,SmallRun,NaN,1500,26,1500,1500,0,1,510261729,cell_union_psmear
famp4,SmallRun,NaN,1500,27,1500,1500,0,1,510271729,cell_union_psmear
famp4,SmallRun,NaN,1500,28,1500,1500,0,1,510281729,cell_union_psmear
famp4,SmallRun,NaN,1500,29,1500,1500,0,1,510291729,cell_union_psmear
famp4,SmallRun,NaN,1500,30,1500,1500,0,1,510301729,cell_union_psmear
famp4,SmallRun,NaN,2000,1,2000,2000,0,1,511011729,cell_union_psmear
famp4,SmallRun,NaN,2000,2,2000,2000,0,1,511021729,cell_union_psmear
famp4,SmallRun,NaN,2000,3,2000,2000,0,1,511031729,cell_union_psmear
famp4,SmallRun,NaN,2000,4,2000,2000,0,1,511041729,cell_union_psmear
famp4,SmallRun,NaN,2000,5,2000,2000,0,1,511051729,cell_union_psmear
famp4,SmallRun,NaN,2000,6,2000,2000,0,1,511061729,cell_union_psmear
famp4,SmallRun,NaN,2000,7,2000,2000,0,1,511071729,cell_union_psmear
famp4,SmallRun,NaN,2000,8,2000,2000,0,1,511081729,cell_union_psmear
famp4,SmallRun,NaN,2000,9,2000,2000,0,1,511091729,cell_union_psmear
famp4,SmallRun,NaN,2000,10,2000,2000,0,1,511101729,cell_union_psmear
famp4,SmallRun,NaN,2000,11,2000,2000,0,1,511111729,cell_union_psmear
famp4,SmallRun,NaN,2000,12,2000,2000,0,1,511121729,cell_union_psmear
famp4,SmallRun,NaN,2000,13,2000,2000,0,1,511131729,cell_union_psmear
famp4,SmallRun,NaN,2000,14,2000,2000,0,1,511141729,cell_union_psmear
famp4,SmallRun,NaN,2000,15,2000,2000,0,1,511151729,cell_union_psmear
famp4,SmallRun,NaN,2000,16,2000,2000,0,1,511161729,cell_union_psmear
famp4,SmallRun,NaN,2000,17,2000,2000,0,1,511171729,cell_union_psmear
famp4,SmallRun,NaN,2000,18,2000,2000,0,1,511181729,cell_union_psmear
famp4,SmallRun,NaN,2000,19,2000,2000,0,1,511191729,cell_union_psmear
famp4,SmallRun,NaN,2000,20,2000,2000,0,1,511201729,cell_union_psmear
famp4,SmallRun,NaN,2000,21,2000,2000,0,1,511211729,cell_union_psmear
famp4,SmallRun,NaN,2000,22,2000,2000,0,1,511221729,cell_union_psmear
famp4,SmallRun,NaN,2000,23,2000,2000,0,1,511231729,cell_union_psmear
famp4,SmallRun,NaN,2000,24,2000,2000,0,1,511241729,cell_union_psmear
famp4,SmallRun,NaN,2000,25,2000,2000,0,1,511251729,cell_union_psmear
famp4,SmallRun,NaN,2000,26,2000,2000,0,1,511261729,cell_union_psmear
famp4,SmallRun,NaN,2000,27,2000,2000,0,1,511271729,cell_union_psmear
famp4,SmallRun,NaN,2000,28,2000,2000,0,1,511281729,cell_union_psmear
famp4,SmallRun,NaN,2000,29,2000,2000,0,1,511291729,cell_union_psmear
famp4,SmallRun,NaN,2000,30,2000,2000,0,1,511301729,cell_union_psmear
famp5,Reference,1,NaN,NaN,20000,20000,0,1,501001729,cell_union_psmear
famp5,Reference,2,NaN,NaN,20000,20000,0,1,502001729,cell_union_psmear
famp5,Reference,3,NaN,NaN,20000,20000,0,1,503001729,cell_union_psmear
famp5,SmallRun,NaN,20,1,20,20,0,1,601011729,cell_union_psmear
famp5,SmallRun,NaN,20,2,20,20,0,1,601021729,cell_union_psmear
famp5,SmallRun,NaN,20,3,20,20,0,1,601031729,cell_union_psmear
famp5,SmallRun,NaN,20,4,20,20,0,1,601041729,cell_union_psmear
famp5,SmallRun,NaN,20,5,20,20,0,1,601051729,cell_union_psmear
famp5,SmallRun,NaN,20,6,20,20,0,1,601061729,cell_union_psmear
famp5,SmallRun,NaN,20,7,20,20,0,1,601071729,cell_union_psmear
famp5,SmallRun,NaN,20,8,20,20,0,1,601081729,cell_union_psmear
famp5,SmallRun,NaN,20,9,20,20,0,1,601091729,cell_union_psmear
famp5,SmallRun,NaN,20,10,20,20,0,1,601101729,cell_union_psmear
famp5,SmallRun,NaN,20,11,20,20,0,1,601111729,cell_union_psmear
famp5,SmallRun,NaN,20,12,20,20,0,1,601121729,cell_union_psmear
famp5,SmallRun,NaN,20,13,20,20,0,1,601131729,cell_union_psmear
famp5,SmallRun,NaN,20,14,20,20,0,1,601141729,cell_union_psmear
famp5,SmallRun,NaN,20,15,20,20,0,1,601151729,cell_union_psmear
famp5,SmallRun,NaN,20,16,20,20,0,1,601161729,cell_union_psmear
famp5,SmallRun,NaN,20,17,20,20,0,1,601171729,cell_union_psmear
famp5,SmallRun,NaN,20,18,20,20,0,1,601181729,cell_union_psmear
famp5,SmallRun,NaN,20,19,20,20,0,1,601191729,cell_union_psmear
famp5,SmallRun,NaN,20,20,20,20,0,1,601201729,cell_union_psmear
famp5,SmallRun,NaN,20,21,20,20,0,1,601211729,cell_union_psmear
famp5,SmallRun,NaN,20,22,20,20,0,1,601221729,cell_union_psmear
famp5,SmallRun,NaN,20,23,20,20,0,1,601231729,cell_union_psmear
famp5,SmallRun,NaN,20,24,20,20,0,1,601241729,cell_union_psmear
famp5,SmallRun,NaN,20,25,20,20,0,1,601251729,cell_union_psmear
famp5,SmallRun,NaN,20,26,20,20,0,1,601261729,cell_union_psmear
famp5,SmallRun,NaN,20,27,20,20,0,1,601271729,cell_union_psmear
famp5,SmallRun,NaN,20,28,20,20,0,1,601281729,cell_union_psmear
famp5,SmallRun,NaN,20,29,20,20,0,1,601291729,cell_union_psmear
famp5,SmallRun,NaN,20,30,20,20,0,1,601301729,cell_union_psmear
famp5,SmallRun,NaN,50,1,50,50,0,1,602011729,cell_union_psmear
famp5,SmallRun,NaN,50,2,50,50,0,1,602021729,cell_union_psmear
famp5,SmallRun,NaN,50,3,50,50,0,1,602031729,cell_union_psmear
famp5,SmallRun,NaN,50,4,50,50,0,1,602041729,cell_union_psmear
famp5,SmallRun,NaN,50,5,50,50,0,1,602051729,cell_union_psmear
famp5,SmallRun,NaN,50,6,50,50,0,1,602061729,cell_union_psmear
famp5,SmallRun,NaN,50,7,50,50,0,1,602071729,cell_union_psmear
famp5,SmallRun,NaN,50,8,50,50,0,1,602081729,cell_union_psmear
famp5,SmallRun,NaN,50,9,50,50,0,1,602091729,cell_union_psmear
famp5,SmallRun,NaN,50,10,50,50,0,1,602101729,cell_union_psmear
famp5,SmallRun,NaN,50,11,50,50,0,1,602111729,cell_union_psmear
famp5,SmallRun,NaN,50,12,50,50,0,1,602121729,cell_union_psmear
famp5,SmallRun,NaN,50,13,50,50,0,1,602131729,cell_union_psmear
famp5,SmallRun,NaN,50,14,50,50,0,1,602141729,cell_union_psmear
famp5,SmallRun,NaN,50,15,50,50,0,1,602151729,cell_union_psmear
famp5,SmallRun,NaN,50,16,50,50,0,1,602161729,cell_union_psmear
famp5,SmallRun,NaN,50,17,50,50,0,1,602171729,cell_union_psmear
famp5,SmallRun,NaN,50,18,50,50,0,1,602181729,cell_union_psmear
famp5,SmallRun,NaN,50,19,50,50,0,1,602191729,cell_union_psmear
famp5,SmallRun,NaN,50,20,50,50,0,1,602201729,cell_union_psmear
famp5,SmallRun,NaN,50,21,50,50,0,1,602211729,cell_union_psmear
famp5,SmallRun,NaN,50,22,50,50,0,1,602221729,cell_union_psmear
famp5,SmallRun,NaN,50,23,50,50,0,1,602231729,cell_union_psmear
famp5,SmallRun,NaN,50,24,50,50,0,1,602241729,cell_union_psmear
famp5,SmallRun,NaN,50,25,50,50,0,1,602251729,cell_union_psmear
famp5,SmallRun,NaN,50,26,50,50,0,1,602261729,cell_union_psmear
famp5,SmallRun,NaN,50,27,50,50,0,1,602271729,cell_union_psmear
famp5,SmallRun,NaN,50,28,50,50,0,1,602281729,cell_union_psmear
famp5,SmallRun,NaN,50,29,50,50,0,1,602291729,cell_union_psmear
famp5,SmallRun,NaN,50,30,50,50,0,1,602301729,cell_union_psmear
famp5,SmallRun,NaN,100,1,100,100,0,1,603011729,cell_union_psmear
